Vertice,C,254;Hoja_MTN,C,50;Situacion,C,254;Señal,C,254;Referencia,C,50;Referenc_1,C,50;Referenc_2,C,50;Referenc_3,C,50;X_ED50,N,19,11;Y_ED50,N,19,11;X_ETRS89,N,19,11;Y_ETRS89,N,19,11;Z_Ortometr,N,19,11;Altura,N,19,11;AzmVert1Vi,C,50;Nombre1Vis,C,50;AzmVert2Vi,C,50;Nombre2Vis,C,50;AzmVert3Vi,C,50;Nombre3Vis,C,50;AzmVert4Vi,C,50;Nombre4Vis,C,50;Año,N,9,0;Fecha,D
3242;559;En bordillo de la C/ Príncipe de Viana, frente al cruce con la C/ Proción.;Clavo Reglamentario.;Esquina poste 1.36;Centro poste 1.17;Esquina bordillo 1.72;Extremo bordillo 1.40;432124,562;4480286,506;432015,239;4480079,087;674,667;725,676;;7179;;3243;;;;;2006;30/06/2006
3243;559;Sobre bordillo de la C/ Somera, frente al número 3.;Clavo Reglamentario.;Esquina registro telefónico 0.45;Esquina registro telefónico 1.37;Esquina registro telefónico 1.83;Farola 5.43;432061,972;4480260,84;431952,648;4480053,422;673,851;724,86;;3242;;3244;;;;;2006;30/06/2006
3244;559;En el bordillo de la C/ Deusto, en el cruce con las calles C/ Zumaya y C/ Amorebieta.;Clavo Reglamentario.;Esquina torre de luz 0.44;Esquina registro 2.00;Esquina murete 7.35;Esquina registro 4.22;431973,731;4480384,056;431864,408;4480176,638;668,754;719,763;;3243;;7184;;;;;2006;30/06/2006
3246;559;En el bordillo de la C/ Deusto, frente al número 16.;Clavo Reglamentario.;Esquina poste de luz 1.65;Esquina muro de entrada 3.52;Esquina muro de entrada 6.37;Esquina bordillo 9.35;431640,335;4480518,225;431531,012;4480310,81;675,978;726,986;;7184;;3247;;;;;2006;30/06/2006
6622;559;En el lado Noroeste del cruce de la C/ Boiro con la C/ Benifayo en el bordillo en curva, junto al número 9 de la C/ Boiro.;Clavo Reglamentario.;Esquina registro 4.94;Esquina tapia 5.94;Esquina tapia 5.72;Farola 5.56;450111,378;4479613,806;450001,99;4479406,197;645,323;696,345;;6621;;1951;;;;;2006;30/06/2006
6623;559;Empotrado en bordillo de acera. En la esquina de la Avda. de Logroño con la C/ Bahía de Cádiz. Frente al Centro Cultural Gloria Fuertes.;Clavo Reglamentario.;Señal de tráfico 0.69;Farola 2.30;Esquina bordillo interior 6.41;Registro de saneamiento 4.36;449803,189;4479266,727;449693,798;4479059,12;638,937;689,958;;6624;;2759;;;;;2006;30/06/2006
6624;559;En la acera Oeste de la C/ Bahía de Cádiz, justo frente al número 24 y a 5 metros de la valla del Parque Juan Carlos I. En la punta Sur de la isleta triangular de la rotonda, en su lado Este.;Clavo Reglamentario.;Piquete de vallado 5.27;Esquina alcorque 3.23;Esquina alcorque 2.97;Señal de tráfico 4.33;449670,915;4479486,41;449561,528;4479278,806;652,64;703,661;;6623;;9173;;;;;2006;30/06/2006
6625;559;En el pretil de hormigón que separa el carril Norte de la A-2 de la vía de servicio, justo a la altura de la rotonda de la C/ Cañada de Merina. Al lado del Edificio Realia y al Oeste de MRW de la zona aeroportuaria.;Clavo Reglamentario.;Borde de pretil 0.23;Borde de pretil 2.30;Línea blanca 1.45;Línea blanca 1.94;451226,862;4478070,426;451117,452;4477862,799;600,419;651,445;;6626;;6630;;6519;;;2006;30/06/2006
6626;559;En bordillo interior de glorieta en la carretera de San Fernando a la M-40, junto a la N-II, y junto a las empresas MRW, CACESA y Calderón.;Clavo Reglamentario.;Normal a bordillo interior 0.06;Normal a bordillo exterior 1.49;Normal al arcén 2.44;Señal de glorieta 4.15;451225,303;4478154,556;451115,894;4477946,931;600,803;651,829;;6625;;6627;;;;;2006;30/06/2006
6627;559;Empotrado en bordillo interior de rotonda. En la carretera que une el Barrio del Aeropuerto con la A-2 y al principio de la C/ Trespaderne. Frente al inicio de ésta y al aparcamiento de Europcar.;Clavo Reglamentario.;Normal bordillo 0.09;Normal bordillo 1.32;Pino 10.70;Pino 12.30;450828,613;4478430,692;450719,208;4478223,072;608,881;659,905;;6626;;6628;;;;;2006;30/06/2006
6664;559;En la esquina Suroeste del número 2 de la C/ del Gran Poder, en el cruce de la C/ Muro, frente al número 1, en el último peldaño de la escalera.;Clavo Reglamentario.;Esquina escalera 0.92;Esquina escalera 0.66;Esquina edificio 3.89;Esquina arqueta 3.34;450543,189;4480273,938;450433,805;4480066,328;639,438;690,459;;1808;;2749;;;;;2006;30/06/2006
6665;559;En el cruce entre la Avda. de Logroño y el Camino Viejo de Hortaleza y a 30 metros al Sur de la boca de metro de Barajas. En el borde Oeste de la Plaza Pajarones, frente al bar-mesón.;Clavo Reglamentario.;Farola 1.67;Esquina arqueta 2.96;Esquina arqueta 3.11;Farola 6.42;450735,46;4480906,415;450626,081;4480698,805;624,517;675,537;;2750;;6666;;;;;2006;30/06/2006
6666;559;Situado sobre base de hormigón en la Avda. de Logroño, en el lado derecho en dirección a Barajas pueblo.;Clavo Reglamentario.;Normal a valla 3.02;Normal a arcén 0.39;Esquina registro 1.33;Esquina registro 2.01;450820,721;4481234,019;450711,344;4481026,41;618,192;669,211;;6667;;6665;;;;;2006;30/06/2006
6667;559;Empotrado en solera de hormigón. Al final del pueblo de Barajas en dirección Paracuelles encontramos dos rotondas. Entre las dos vemos una tubería de CYII, en uno de sus extremos hay una solera grande de hormigón. En ella se encuentra el vértice, dando v;Clavo Reglamentario.;Esquina solera 0.48;Normal bionda 1.60;Esquina solera 3.52;Esquina solera 3.31;450892,177;4481401,347;450782,8;4481193,739;614,57;665,59;;6666;;9219;;;;;2006;30/06/2006
6668;559;En el extremo Norte de la C/ del Gran Poder, cruce con la C/ Playa de América y a 30 metros al Oeste del número 24 de la última.;Clavo Reglamentario.;Farola 5.53;Borde alcantarilla 4.39;Esquina arqueta 1.73;Esquina arqueta 1.52;450374,345;4480763,841;450264,966;4480556,234;626,962;677,983;;2749;;6669;;;;;2006;30/06/2006
6354;559;En arqueta que hay en el centro de lca Pz/ de Cuatro Caminos.;Clavo Reglamentario.;Esquina  arqueta 0.32;Esquina  arqueta 1.41;Esquina arqueta 3.40;Esquina  arqueta 3.22;440404,375;4477816,577;440295,005;4477609,069;707,755;758,775;;6355;;8118;;3429;;8101;2006;30/06/2006
6355;559;En el bordillo del cambio de sentido que hay en Reina Victoria, frente al Hotel Jardín Metropolitano.;Clavo Reglamentario.;Poste barandilla 2.23;Poste barandilla 1.04;Poste barandilla 0.18;Poste barandilla 1.33;440248,919;4477809,247;440139,549;4477601,741;704,502;755,526;;6354;;6356;;;;;2006;30/06/2006
6356;559;En el bordillo de la Isleta de la intersección de la Avd/ Reina Victoria con la Avd/ Pablo Iglesias.;Clavo Reglamentario.;Farola 2.55;Farola 2.01;Centro registro 1.20;Normal a bordillo 0.19;440042,498;4477832,555;439933,127;4477625,051;698,462;749,489;;6357;;1248;;1292;;1639;2006;30/06/2006
6357;559;En el bordillo, al final de la mediana en la intersección entre la Avd/ Pablo Iglesias y la C/ Almansa, frente al nº 41 de la avenida.;Clavo Reglamentario.;Señal trafico 1.45;Señal trafico 3.69;Normal a bordillo 0.35;Señal trafico 6.36;439920,23;4478086,805;439810,862;4477879,303;697,553;748,581;;6356;;1250;;5251;;6313;2006;30/06/2006
6358;559;En el bordillo de la intersección de la Avd/ Pablo Iglesias y el Paseo de Juan XXIII, frente al nº 54 de éste.;Clavo Reglamentario.;Normal a bordillo 0.085;Centro registro alumbrado 5.30;Centro alcantarilla 10.69;Normal a bordillo interior 2.90;439806,416;4478270,321;439697,05;4478062,82;682,611;733,638;;3441;;6313;;3439;;;2006;30/06/2006
6359;559;En bordillo de isleta al comienzo de  C/ Augusto Figeroa en su unión con Pz/ Del Encuentro.;Clavo Reglamentario.;Esquina linea blanca 0.45;Señal 1.81;Semaforo 3.12;Semaforo 4.94;444823,085;4473153,605;444713,631;4472946,051;658,506;709,54;;2661;;1466;;;;;2006;30/06/2006
6360;559;En la C/ Rafael Alberti, a unos 40 m. de la Avd/ de la Albufera, junto al Ambulatorio.;Clavo Reglamentario.;Esquina  alcorque 0.81;Esquina  alcorque 1.64;Esquina  alcantarilla 2.28;Esquina  alcantarilla 2.19;445793,846;4471216,133;445684,354;4471008,567;660,938;711,973;;1384;;;;;;;2006;30/06/2006
6361;559;En bordillo de la C/ Javier de Miguel, al principio de curva fuerte que hay en la calle a  150 m al Oeste de la Avenida de Buenos Aires.;Clavo Reglamentario.;Poste de barandilla 3.02;Poste de barandilla 2.03;Poste de barandilla 1.87;Poste de barandilla 2.60;444522,264;4470803,876;444412,779;4470596,331;665,46;716,496;;2540;;2538;;;;;2006;30/06/2006
6362;559;En el cruce de la C/ Javier de Miguel con C/ Payaso Fofo.;Clavo Reglamentario.;Semaforo 2.74;Esquina  registro alumbrado 1.54;Esquina  registro alumbrado 2.09;Esquina  linea paso peatones 3.66;444057,365;4471192,264;443947,888;4470984,726;641,779;692,807;;2541;;;;;;;2006;30/06/2006
6363;559;En la isleta del cruce de las C/ Payaso Fofo y C/ Arroyo del Olivar.;Clavo Reglamentario.;Señal trafico 1.61;Esquina arqueta alumbrado 0.99;Esquina arqueta alumbrado 1.04;Semaforo 1.68;444063,058;4471606,805;443953,586;4471399,265;629,01;680,017;;6267;;1426;;6364;;;2006;30/06/2006
6364;559;En el bordillo de la C/ Arroyo del Olivar, en el cruce con la C/ Monte Perdido.;Clavo Reglamentario.;Pivote 2.34;Señal 1.03;Centro boca riego 0.54;Esquina registro AUNA 2.68;443911,888;4471727,722;443802,419;4471520,184;622,531;673,536;;6363;;6365;;;;;2006;30/06/2006
6366;559;En la Avd/ San Diego, frente a la C/ Monte Igueldo.;Clavo Reglamentario.;Esquina registro alumbrado 2.92;Pivote 3.30;Esquina arqueta alumbrado 2.53;Esquina arqueta telefonica 2.43;443115,302;4471427,905;443005,835;4471220,383;598,335;649,362;;2571;;6367;;;;;2006;30/06/2006
9305;559;En la acera del jardín situada entre el Museo del Prado y el Paseo del Prado. La señal está a 30 metros al Oeste de la esquina Sur del saliente Norte del Edificio del Museo del Prado.;Clavo Reglamentario.;Bordillo 2.99;Esquina bordillo 13.24;Farola 4.41;Esquina bordillo 5.98;441322,925;4474167,96;441213,507;4473960,447;634,334;685,357;;1126;;1075;;;;;2006;30/06/2006
9306;559;En el lado Suroeste del cruce de las C/ Goya y C/ Velázquez. En la esquina del Edificio número 31 de la C/ Velázquez, en el bordillo exterior de una jardinera en forma curva.;Clavo Reglamentario.;Esquina paso de cebra 6.11;Semáforo 5.85;Semáforo 7.48;Borde arqueta 3.58;442064,427;4475374,11;441955,031;4475166,58;664,606;715,601;;9392;;1529;;;;;2006;30/06/2006
9307;559;En la acera de la vía central del Paseo de la Castellana, a la altura del número 36-38 y a 50 metros al Sur del cruce de las C/ Eduardo Dato y C/ Juan Bravo.;Clavo Reglamentario.;Farola 10.92;Esquina arqueta 11.12;Esquina arqueta 12.15;Farola 12.42;441722,452;4476218,428;441613,068;4476010,899;661,722;712,735;;7582;;7583;;;;;2006;30/06/2006
9308;559;En la esquina Noreste del Estadio de Fútbol Santiago Bernabéu, donde se cruzan las C/ Juan Ramón Jiménez y C/ Rafael Salgado. La señal está en la acera Este de la primera, frente a la esquina Noreste del campo de fútbol.;Clavo Reglamentario.;Esquina parquímetro 2.07;Boca de riego 0.50;Esquina alcorque 1.33;Esquina alcorque 0.68;441856,222;4478593,159;441746,861;4478385,634;698,056;749,075;;7588;;9309;;;;;2006;30/06/2006
9309;559;En la mediana de la Avda de Ramón y Cajal, en el cruce con la C/ Padre Claret. Coincide con la esquina Noroeste del Parque Félix Rodríguez de la Fuente y 200 metros al Este de la Avda. de Alfonso XIII y 400 metros al Oeste de la M-30.;Clavo Reglamentario.;Semáforo 3.09;Esquina arqueta 1.12;Esquina señal luminosa 0.43;Esquina alcorque 4.32;443645,201;4478394,627;443535,834;4478187,082;684,579;735,602;;1739;;1738;;;;;2006;30/06/2006
6005;559;En la glorieta G-36, cruce de las calles V-2 y V-13 . En el bordillo interior en el lado sureste de la rotonda de la calle norte del PAU de Vallecas este, la rotonda da a una calle cegada hacia el norte, de entrada a la A-3.;Clavo Reglamentario.;Bordillo exterior    1,08;Señal de tráfico     3,76;Borde de arqueta   5,15;Señal de tráfico    11,82;449942,941;4468997,733;449833,42;4468790,117;646,387;697,427;;9073;;6006;;6007;;;2006;30/06/2006
6006;559;En bordillo interior de glorieta P.A.U. De Vallecas en calles sin nombre.;Clavo Reglamentario.;Esquina alcantarillado 0.39;Esquina alcantarillado 0.98;Esquina sumidero 1.60;Normal a bordillo 1.12;449669,178;4469201,241;449559,659;4468993,629;654,079;705,118;;6005;;6009;;;;;2006;30/06/2006
6007;559;En bordillo de acera en  P.A.U. De Vallecas en calles sin nombre.;Clavo Reglamentario.;Esquina sumidero 0.58;Esquina alcantarillado 0.38;Esquina alcantarillado 0.85;Esquina bordillo 2.13;449729,17;4468696,829;449619,648;4468489,217;650,563;701,603;;6005;;6008;;;;;2006;30/06/2006
6008;559;En la glorieta G-37, cruce de las calles V-4 y V-13 del Pau de Vallecas, en el bordillo interior de la rotonda en su lado sur , la rotonda está ajardinada.;Clavo Reglamentario.;Bordillo exterior   1,06;Señal de tráfico   8,18;Esquina de arqueta   10,57;Señal de tráfico   10,05;449671,252;4468580,002;449561,728;4468372,39;648,638;699,678;;6002;;6003;;3007;;6010;2006;30/06/2006
601;582;Desde Villaverde Bajo tomamos la carretera M-301 hacia S. Martín de la Vega y en el pk 6.05 giramos a la izquierda por una carretera que despues de 1.4 km giramos a la izquierda por la Cañada Real de Merinas al llegar a la depuradora Sur, pasando por el;Dado de hormigón.;;;;;447105,621;4464432,329;446996,069;4464224,759;597,137;648,185;;388;;602;;226;;9046;2006;30/06/2006
6010;559;En bordillo interior de glorieta P.A.U. De Vallecas en calles sin nombre.;Clavo Reglamentario.;Registro alcantarillado 9.70;Señal de tráfico 7.90;Señal de tráfico 9.00;;449378,369;4468769,427;449268,847;4468561,819;649,229;700,267;;6009;;9071;;6008;;8266;2006;30/06/2006
6011;559;En la calle V-15 en el cruce con la C-73, en el bordillo oeste de la acera del mismo lado de la calle este del bulevar de la zona este del PAU de Vallecas. Junto a la zona de aparcamiento en bateria.;Clavo Reglamentario.;Esquina de baldosa roja   0,33;Esquina de baldosa roja   0,39;Bordillo interior  0,06;Bordillo exterior  1,92;450218,288;4468591,826;450108,764;4468384,207;646,234;697,276;;9073;;6002;;6012;;;2006;30/06/2006
6012;559;En bordillo de acera en  P.A.U. De Vallecas en calles sin nombre.;Clavo Reglamentario.;Esquina alcorque 2.72;Farola 3.55;Punta flecha 1.76;;450521,182;4468398,276;450411,658;4468190,652;639,25;690,293;;6011;;6013;;;;;2006;30/06/2006
6013;559;En el bordillo oeste de acera del lado este del bulevar de la zona de coheras del metro.;Clavo Reglamentario.;Esquina paso cebra  2,42;Señal de tráfico   1,38;Bordillo interior  3,35;Esquina de alcorque  1,20;450437,623;4468172,524;450328,097;4467964,901;636,79;687,833;;6012;;6014;;446;;;2006;30/06/2006
7749;559;En el bordillo del margen izquierdo de la Carretera del Lago, dirección a la M-30, junto a farola.;Clavo Reglamentario.;Farola 1.07;Esquina registro alumbrado 1.62;Esquina registro alumbrado 2.19;Señal 10.00;438454,564;4474669,889;438345,151;4474462,412;583,323;634,342;;7748;;7750;;;;;2006;30/06/2006
7750;559;En bordillo de calzada. En el bordillo de la carretera, a 100 metros de la entrada a la Casa de Campo desde la Glorieta de San Vicente.;Clavo Reglamentario.;Esquina sumudero 0.75;Esquina registro de alcantarillado 0.85;Árbol 2.00;Árbol 2.25;438668,318;4474675,37;438558,906;4474467,89;580,868;631,887;;7749;;7751;;;;;2006;30/06/2006
7623;559;En la esquina Noreste del cruce de la Avd/ Oporto y la C/ Porto Alegre, frente al nº 27 de la primera.;Clavo Reglamentario.;Esquina paso peatonal 1.14;Esquina arqueta 1.28;Farola 2.09;Semaforo 3.52;438685,164;4471002,337;438575,707;4470794,875;612,381;663,466;;1173;;7624;;7626;;;2006;30/06/2006
7624;559;En el bordillo de la Avd/ Oporto, frente al nº 22 y junto a la fuente ornamental de la plaza.;Clavo Reglamentario.;Esquina alcorque 4.52;Esquina alcorque 6.05;Registro alumbrado 4.50;Registro trafico 5.70;438832,061;4470968,169;438722,603;4470760,705;610,35;661,425;;7623;;7625;;;;;2006;30/06/2006
7625;559;En el bordillo de la esquina Suroeste del edificio nº 6 de la Avd/ Oporto, esquina con la Travesia de Antonia Lancha.;Clavo Reglamentario.;Señal trafico 1.39;Esquina baldosas 4.38;Esquina kiosko 3.08;Esquina bordillo 3.42;439023,634;4470975,377;438914,175;4470767,911;606,651;657,685;;7624;;7417;;;;;2006;30/06/2006
7626;559;En el lado Noreste de la acera del cruce de la C/ Porto Alegre y C/ De la Via, junto a parque.;Clavo Reglamentario.;Esquina arqueta 2.33;Esquina alcorque 3.59;Borde registro 0.41;Esquina arqueta 1.84;438739,285;4471181,95;438629,83;4470974,487;609,748;660,822;;7623;;7627;;;;;2006;30/06/2006
7627;559;En la acera Este de la C/ Porto Alegre, a la altura del nº 48 y frente al nº 13.;Clavo Reglamentario.;Esquina arqueta 1.78;Esquina arqueta 2.27;Bordillo exterior 2.21;Esquina alcantarilla 1.33;438660,393;4471342,833;438550,94;4471135,371;614,213;665,274;;7626;;7628;;;;;2006;30/06/2006
7628;559;En el saliente de la acera situado entre lsonº 5 y 7 de la C/ Porto Alegre, frente a la Parroquia Catolica Cristo de la Paz.;Clavo Reglamentario.;Esquina bordillo 3.95;Esquina alcorqu 5.98;Esquina bordillo 6.27;Esquina paso peatonal 0.91;438696,719;4471465,262;438587,267;4471257,798;616,833;667,886;;7627;;7629;;;;;2006;30/06/2006
7629;559;En la union de la C/ alejandro Sanchez y C/ Mercedes Arteaga y la confluencia desde el Sur de la C/ Porto Alegre, junto al nº 58 de la segunda.;Clavo Reglamentario.;Borde arqueta 3.56;Pilote 0.47;Esquina arqueta 1.30;Señal trafico 4.21;438703,425;4471544,02;438593,974;4471336,556;615,687;666,736;;7628;;7618;;;;;2006;30/06/2006
7630;559;En bordillo de acera. En la C/ Francisco José Jiménez Martín. En la esquina del bordillo junto al paso de cebra.;Clavo Reglamentario.;Esquina bordillo 4.90;Esquina paso de cebra 2.05;Farola 9.70;Señal de tráfico 8.10;437327,641;4472766,174;437218,207;4472558,724;624,884;675,901;;1104;;7631;;;;;2006;30/06/2006
9092;559;Empotrado en mojon del CYII. Desde la M-40, se toma la salida hacia el Estadio de la Peineta. Entrando hacia el Estadio, se encuentra, antes del aparcamiento, un camino hacia el noreste.Este camino discurre entre hitos del CYII. A 500 m se encuentra una;Clavo Reglamentario.;Hito 1.71;Hito 15.87;Hito 15.70;Hito 15.90;449233,305;4477220,881;449123,893;4477013,277;660,347;711,371;;452;;9095;;;;;2006;30/06/2006
9093;559;Empotrado en bordillo de jardín, en la mediana de la Avd/ Doctor Garcia Tapia, a la altura del nº 157, frente a la peluquería Spejo´s  antes del cruce con la C/ Fuentecarrantona.;Clavo Reglamentario.;Esquina bordillo 1.79;Esquina bordillo 1.76;Esquina bordillo 1.40;Normal a bordillo 5.15;446600,224;4473382,627;446490,761;4473175,05;688,43;739,472;;6300;;1543;;1545;;;2006;30/06/2006
9094;559;Empotrado en bordillo de jardín en la C/ Fuenbellina, frente a la C/ Febrero en la Colonia Llorente, que se encuentra en la margen derecha de la A-2 sentido Barcelona.;Clavo Reglamentario.;Extremo alambrada 0.96;Registro saneamiento 4.68;Poste alambrada 3.13;;451483,095;4477728,061;451373,68;4477520,431;604,442;655,47;;6632;;6633;;2589;;;2006;30/06/2006
9095;559;Empotrado en bordillo de escaleras. Al final delas escaleras que dan acceso a parque en la parte más alta, dando vista al Poligono Las Mercedes.;Clavo Reglamentario.;;;;;450992,096;4477193,499;450882,677;4476985,875;649,267;700,296;;452;;9092;;;;;2006;30/06/2006
